startup_id,technology_id,usage_intensity,implementation_date
startup_366,tech_15,Supporting,2019-09-12
startup_367,tech_58,Core,2023-02-19
startup_367,tech_6,Important,2021-06-11
startup_367,tech_52,Supporting,2025-04-29
startup_367,tech_72,Core,2021-10-08
startup_367,tech_11,Supporting,2022-09-26
startup_367,tech_53,Core,2023-01-12
startup_367,tech_9,Important,2024-05-17
startup_368,tech_37,Important,2024-05-06
startup_368,tech_13,Supporting,2024-02-22
startup_368,tech_14,Supporting,2023-05-19
startup_368,tech_47,Core,2023-08-24
startup_368,tech_29,Supporting,2025-05-04
startup_369,tech_16,Core,2020-08-23
startup_369,tech_27,Important,2019-05-18
startup_369,tech_20,Important,2024-05-18
startup_369,tech_32,Important,2021-06-29
startup_370,tech_65,Supporting,2018-09-22
startup_370,tech_74,Supporting,2024-12-19
startup_370,tech_6,Core,2021-08-18
startup_370,tech_67,Core,2018-07-14
startup_370,tech_11,Supporting,2024-08-25
startup_370,tech_72,Important,2019-02-16
startup_370,tech_77,Core,2017-07-08
startup_371,tech_14,Important,2023-12-25
startup_371,tech_38,Important,2025-04-15
startup_371,tech_15,Core,2023-12-23
startup_371,tech_59,Core,2024-09-30
startup_371,tech_44,Core,2024-12-12
startup_371,tech_61,Important,2024-05-15
startup_371,tech_9,Supporting,2024-07-05
startup_372,tech_5,Supporting,2019-09-05
startup_372,tech_44,Important,2018-07-16
startup_372,tech_28,Core,2022-06-19
startup_372,tech_70,Core,2020-11-06
startup_372,tech_52,Important,2025-02-15
startup_372,tech_62,Supporting,2024-01-05
startup_372,tech_47,Supporting,2017-10-11
startup_372,tech_42,Core,2019-07-14
startup_373,tech_39,Supporting,2023-04-21
startup_373,tech_4,Supporting,2020-08-02
startup_373,tech_14,Core,2025-02-25
startup_374,tech_66,Important,2011-07-21
startup_374,tech_33,Core,2024-04-30
startup_374,tech_52,Core,2016-02-14
startup_374,tech_5,Important,2022-06-22
startup_374,tech_16,Core,2020-09-25
startup_374,tech_48,Important,2022-04-17
startup_374,tech_73,Supporting,2018-08-24
startup_375,tech_77,Important,2022-11-30
startup_375,tech_29,Important,2023-02-28
startup_375,tech_66,Important,2012-11-04
startup_375,tech_57,Supporting,2024-04-09
startup_375,tech_59,Core,2017-01-17
startup_375,tech_61,Supporting,2022-09-13
startup_376,tech_59,Supporting,2024-07-04
startup_376,tech_65,Important,2024-11-05
startup_376,tech_23,Supporting,2023-04-08
startup_376,tech_32,Supporting,2024-06-10
startup_376,tech_37,Core,2023-05-17
startup_376,tech_28,Important,2025-03-27
startup_376,tech_4,Supporting,2025-03-23
startup_377,tech_32,Core,2024-10-20
startup_377,tech_17,Core,2020-05-31
startup_377,tech_73,Core,2014-07-21
startup_377,tech_66,Core,2016-02-12
startup_377,tech_65,Important,2016-04-04
startup_377,tech_23,Supporting,2020-06-02
startup_378,tech_21,Core,2021-04-01
startup_378,tech_74,Important,2017-03-21
startup_378,tech_12,Core,2022-04-27
startup_378,tech_52,Core,2023-11-05
startup_378,tech_4,Core,2019-07-08
startup_378,tech_45,Important,2025-05-31
startup_378,tech_46,Core,2024-05-11
startup_379,tech_5,Important,2024-05-28
startup_379,tech_45,Supporting,2020-07-09
startup_379,tech_21,Supporting,2023-11-28
startup_379,tech_60,Important,2022-08-22
startup_379,tech_67,Core,2024-10-03
startup_379,tech_62,Important,2023-02-05
startup_379,tech_18,Supporting,2020-06-06
startup_380,tech_70,Important,2017-02-05
startup_380,tech_10,Core,2021-08-24
startup_380,tech_72,Important,2018-08-20
startup_380,tech_39,Supporting,2017-08-24
startup_381,tech_79,Core,2020-04-22
startup_381,tech_9,Supporting,2019-06-09
startup_381,tech_32,Supporting,2018-01-18
startup_381,tech_3,Important,2018-10-25
startup_381,tech_10,Supporting,2013-11-14
startup_381,tech_61,Core,2015-04-22
startup_382,tech_12,Core,2019-04-09
startup_382,tech_74,Core,2014-05-06
startup_382,tech_37,Core,2019-11-08
startup_382,tech_13,Supporting,2024-01-16
startup_382,tech_24,Core,2018-01-27
startup_383,tech_0,Core,2024-07-21
startup_383,tech_66,Supporting,2023-12-18
startup_383,tech_16,Important,2023-05-21
startup_384,tech_45,Core,2024-12-25
startup_384,tech_9,Supporting,2023-10-11
startup_384,tech_66,Important,2024-10-17
startup_384,tech_76,Important,2024-12-26
startup_384,tech_57,Supporting,2024-12-10
startup_384,tech_20,Core,2024-04-12
startup_384,tech_50,Core,2025-03-02
startup_384,tech_69,Important,2023-12-31
startup_385,tech_8,Supporting,2021-01-14
startup_385,tech_54,Supporting,2021-09-16
startup_385,tech_73,Supporting,2020-04-24
startup_385,tech_62,Core,2016-02-03
startup_385,tech_17,Supporting,2018-02-17
startup_386,tech_24,Supporting,2024-01-04
startup_386,tech_30,Core,2024-08-30
startup_386,tech_48,Core,2024-09-21
startup_387,tech_49,Supporting,2024-07-28
startup_387,tech_11,Core,2020-03-07
startup_387,tech_74,Important,2024-07-12
startup_388,tech_22,Important,2016-06-20
startup_388,tech_53,Supporting,2014-10-02
startup_388,tech_78,Core,2022-01-26
startup_388,tech_58,Important,2023-10-30
startup_388,tech_59,Important,2018-01-13
startup_389,tech_5,Supporting,2023-05-25
startup_389,tech_41,Core,2023-02-17
startup_389,tech_77,Important,2023-04-19
startup_389,tech_17,Core,2023-05-03
startup_389,tech_34,Supporting,2024-07-09
startup_389,tech_9,Core,2024-06-22
startup_390,tech_77,Important,2021-05-02
startup_390,tech_52,Important,2022-01-14
startup_390,tech_58,Important,2022-02-23
startup_391,tech_79,Supporting,2023-02-17
startup_391,tech_18,Important,2022-08-29
startup_391,tech_77,Core,2022-03-04
startup_392,tech_76,Core,2020-02-10
startup_392,tech_71,Core,2019-05-15
startup_392,tech_59,Important,2022-10-29
startup_392,tech_52,Important,2020-10-13
startup_393,tech_25,Important,2021-04-15
startup_393,tech_15,Supporting,2020-03-25
startup_393,tech_77,Supporting,2020-08-21
startup_393,tech_28,Supporting,2022-02-28
startup_393,tech_12,Supporting,2024-05-09
startup_393,tech_51,Supporting,2020-06-29
startup_393,tech_31,Supporting,2023-04-16
startup_394,tech_23,Supporting,2021-04-03
startup_394,tech_4,Core,2022-07-20
startup_394,tech_29,Core,2024-02-11
startup_395,tech_3,Supporting,2019-02-19
startup_395,tech_20,Core,2022-11-09
startup_395,tech_26,Supporting,2019-06-11
startup_395,tech_16,Important,2015-04-24
startup_396,tech_78,Supporting,2018-11-02
startup_396,tech_54,Important,2021-11-07
startup_396,tech_9,Important,2017-05-25
startup_396,tech_2,Supporting,2017-01-04
startup_396,tech_58,Core,2022-02-10
startup_397,tech_18,Important,2015-07-23
startup_397,tech_26,Supporting,2017-12-31
startup_397,tech_44,Core,2014-01-27
startup_397,tech_2,Supporting,2022-01-28
startup_397,tech_63,Core,2016-01-29
startup_397,tech_70,Important,2020-12-25
startup_397,tech_49,Supporting,2023-04-02
startup_397,tech_67,Supporting,2020-04-26
startup_398,tech_1,Supporting,2021-11-10
startup_398,tech_43,Important,2016-09-04
startup_398,tech_56,Core,2015-12-21
startup_398,tech_49,Supporting,2018-10-17
startup_398,tech_20,Core,2017-12-25
startup_398,tech_22,Supporting,2016-09-10
startup_399,tech_30,Core,2019-03-27
startup_399,tech_69,Important,2018-06-04
startup_399,tech_19,Important,2021-01-31
startup_399,tech_31,Important,2018-04-17
startup_399,tech_10,Supporting,2014-09-13
startup_399,tech_79,Supporting,2021-03-13
startup_399,tech_70,Important,2018-04-30
startup_400,tech_57,Core,2025-06-01
startup_400,tech_22,Important,2024-07-09
startup_400,tech_28,Core,2025-01-07
startup_400,tech_44,Supporting,2024-12-23
startup_400,tech_75,Supporting,2025-01-03
startup_401,tech_54,Core,2024-06-13
startup_401,tech_17,Supporting,2023-03-27
startup_401,tech_5,Core,2020-07-15
startup_401,tech_10,Supporting,2021-10-21
startup_401,tech_50,Supporting,2021-01-25
startup_402,tech_20,Important,2022-12-17
startup_402,tech_59,Core,2013-10-09
startup_402,tech_67,Important,2020-07-04
startup_403,tech_55,Core,2024-05-23
startup_403,tech_17,Core,2025-01-18
startup_403,tech_73,Supporting,2025-03-03
startup_403,tech_72,Core,2025-04-05
startup_403,tech_10,Supporting,2025-05-05
startup_403,tech_75,Important,2024-12-05
startup_403,tech_24,Important,2024-05-07
startup_404,tech_12,Supporting,2024-12-05
startup_404,tech_56,Core,2023-10-17
startup_404,tech_37,Important,2024-03-28
startup_404,tech_1,Core,2023-02-27
startup_404,tech_64,Important,2023-02-23
startup_404,tech_74,Important,2023-03-23
startup_404,tech_51,Supporting,2023-07-22
startup_405,tech_20,Important,2024-01-24
startup_405,tech_77,Important,2018-06-22
startup_405,tech_5,Core,2017-07-16
startup_405,tech_13,Supporting,2017-03-20
startup_405,tech_60,Important,2021-06-12
startup_405,tech_67,Core,2021-07-01
startup_406,tech_28,Core,2023-02-14
startup_406,tech_18,Supporting,2020-12-09
startup_406,tech_32,Core,2013-06-21
startup_406,tech_67,Core,2015-01-04
startup_406,tech_19,Important,2019-02-20
startup_406,tech_10,Supporting,2018-08-17
startup_406,tech_63,Supporting,2024-02-16
startup_406,tech_69,Supporting,2015-04-13
startup_407,tech_20,Important,2025-05-27
startup_407,tech_7,Important,2025-01-16
startup_407,tech_60,Important,2024-10-27
startup_407,tech_36,Supporting,2025-02-11
startup_408,tech_46,Supporting,2015-09-09
startup_408,tech_62,Important,2022-09-13
startup_408,tech_10,Important,2015-01-20
startup_409,tech_51,Supporting,2018-06-05
startup_409,tech_18,Core,2013-08-19
startup_409,tech_10,Important,2023-03-09
startup_409,tech_79,Important,2015-08-24
startup_409,tech_70,Core,2019-07-27
startup_409,tech_48,Important,2015-05-19
startup_409,tech_1,Supporting,2024-10-18
startup_410,tech_56,Important,2020-04-21
startup_410,tech_23,Important,2018-12-17
startup_410,tech_46,Important,2024-02-06
startup_410,tech_21,Core,2023-02-01
startup_410,tech_6,Supporting,2019-08-15
startup_410,tech_14,Supporting,2022-04-18
startup_410,tech_77,Important,2020-03-17
startup_411,tech_53,Core,2025-04-26
startup_411,tech_47,Core,2022-05-08
startup_411,tech_65,Core,2023-01-09
startup_411,tech_60,Supporting,2025-03-09
startup_411,tech_23,Important,2023-09-13
startup_412,tech_11,Supporting,2020-11-14
startup_412,tech_67,Core,2023-01-28
startup_412,tech_55,Important,2024-06-18
startup_412,tech_39,Core,2024-03-17
startup_412,tech_22,Important,2023-06-27
startup_412,tech_46,Core,2021-01-18
startup_413,tech_1,Supporting,2022-02-08
startup_413,tech_41,Core,2019-11-07
startup_413,tech_67,Supporting,2023-02-14
startup_413,tech_31,Core,2017-04-06
startup_413,tech_21,Supporting,2023-09-06
startup_413,tech_16,Core,2018-06-11
startup_414,tech_3,Supporting,2021-09-06
startup_414,tech_61,Important,2021-10-12
startup_414,tech_67,Important,2021-09-10
startup_414,tech_8,Important,2021-06-23
startup_414,tech_72,Important,2016-06-20
startup_414,tech_79,Supporting,2024-05-23
startup_414,tech_47,Core,2017-08-03
startup_414,tech_10,Important,2016-10-13
startup_415,tech_67,Supporting,2025-05-12
startup_415,tech_5,Core,2025-05-21
startup_415,tech_31,Core,2025-05-30
startup_415,tech_60,Supporting,2025-05-17
startup_415,tech_77,Important,2025-05-27
startup_415,tech_4,Important,2025-06-04
startup_416,tech_11,Important,2022-11-19
startup_416,tech_23,Core,2020-10-11
startup_416,tech_73,Important,2021-06-19
startup_416,tech_46,Core,2024-01-22
startup_416,tech_20,Important,2024-05-19
startup_416,tech_34,Core,2023-07-19
startup_416,tech_26,Core,2023-10-16
startup_417,tech_43,Core,2021-10-11
startup_417,tech_23,Important,2021-09-13
startup_417,tech_70,Important,2022-01-25
startup_418,tech_6,Important,2025-01-14
startup_418,tech_20,Supporting,2025-05-02
startup_418,tech_74,Important,2025-05-18
startup_418,tech_47,Supporting,2024-12-29
startup_418,tech_33,Supporting,2024-10-10
startup_418,tech_22,Core,2025-04-30
startup_419,tech_21,Supporting,2014-02-23
startup_419,tech_13,Core,2022-02-19
startup_419,tech_5,Important,2010-12-19
startup_419,tech_78,Important,2022-02-14
startup_420,tech_37,Core,2020-03-24
startup_420,tech_50,Supporting,2022-07-23
startup_420,tech_61,Core,2024-03-21
startup_420,tech_76,Important,2022-12-27
startup_421,tech_50,Core,2018-11-07
startup_421,tech_12,Core,2018-11-26
startup_421,tech_47,Core,2022-02-15
startup_421,tech_21,Supporting,2023-07-28
startup_421,tech_25,Important,2021-03-31
startup_421,tech_24,Core,2022-10-08
startup_421,tech_78,Supporting,2019-01-01
startup_422,tech_2,Important,2016-11-27
startup_422,tech_30,Supporting,2022-02-10
startup_422,tech_31,Important,2022-05-17
startup_423,tech_55,Supporting,2025-05-24
startup_423,tech_35,Supporting,2021-02-20
startup_423,tech_46,Supporting,2024-10-16
startup_423,tech_22,Important,2023-04-29
startup_424,tech_23,Core,2025-04-15
startup_424,tech_40,Supporting,2024-10-13
startup_424,tech_22,Core,2024-04-09
startup_424,tech_51,Important,2025-05-11
startup_425,tech_64,Important,2022-04-06
startup_425,tech_36,Supporting,2021-07-11
startup_425,tech_45,Supporting,2024-08-03
startup_425,tech_76,Supporting,2025-01-12
startup_425,tech_73,Core,2022-04-26
startup_425,tech_32,Important,2022-10-18
startup_425,tech_47,Supporting,2025-03-30
startup_426,tech_49,Supporting,2023-10-11
startup_426,tech_57,Important,2024-07-04
startup_426,tech_62,Important,2024-05-28
startup_426,tech_17,Important,2025-03-26
startup_427,tech_45,Core,2024-11-07
startup_427,tech_55,Supporting,2022-11-02
startup_427,tech_4,Important,2025-05-05
startup_427,tech_73,Important,2023-10-27
startup_427,tech_57,Important,2022-03-14
startup_427,tech_10,Supporting,2022-08-26
startup_427,tech_1,Important,2024-09-27
startup_428,tech_60,Supporting,2022-03-18
startup_428,tech_3,Core,2024-01-09
startup_428,tech_19,Core,2019-04-26
startup_428,tech_71,Core,2019-05-02
startup_429,tech_1,Important,2021-01-13
startup_429,tech_29,Core,2021-12-25
startup_429,tech_54,Supporting,2021-03-02
startup_429,tech_49,Core,2023-07-05
startup_429,tech_56,Important,2025-01-17
startup_429,tech_11,Core,2024-07-23
startup_429,tech_43,Supporting,2021-01-13
startup_430,tech_55,Important,2021-04-26
startup_430,tech_70,Important,2019-01-28
startup_430,tech_60,Core,2022-06-22
startup_430,tech_49,Core,2018-11-24
startup_430,tech_42,Important,2015-07-22
startup_430,tech_44,Core,2022-11-12
startup_430,tech_25,Important,2023-10-05
startup_430,tech_53,Supporting,2025-04-21
startup_431,tech_55,Important,2021-04-30
startup_431,tech_44,Core,2019-05-07
startup_431,tech_19,Supporting,2022-04-27
startup_431,tech_14,Important,2021-04-09
startup_431,tech_70,Core,2018-01-26
startup_431,tech_57,Supporting,2016-01-11
startup_432,tech_59,Supporting,2024-02-24
startup_432,tech_65,Important,2025-03-29
startup_432,tech_56,Core,2023-10-20
startup_432,tech_68,Supporting,2024-12-21
startup_432,tech_42,Supporting,2024-01-03
startup_433,tech_42,Important,2021-07-30
startup_433,tech_12,Supporting,2017-11-25
startup_433,tech_23,Supporting,2024-08-04
startup_433,tech_44,Supporting,2018-08-25
startup_434,tech_1,Important,2023-02-07
startup_434,tech_19,Important,2022-11-23
startup_434,tech_70,Supporting,2021-09-14
startup_434,tech_13,Important,2023-12-09
startup_435,tech_11,Supporting,2023-10-16
startup_435,tech_79,Supporting,2025-04-11
startup_435,tech_49,Supporting,2020-06-05
startup_435,tech_37,Important,2021-10-07
startup_436,tech_64,Important,2024-01-26
startup_436,tech_19,Supporting,2022-12-18
startup_436,tech_25,Supporting,2022-05-27
startup_436,tech_35,Important,2022-04-07
startup_436,tech_29,Core,2025-03-14
startup_436,tech_53,Core,2022-11-29
startup_436,tech_7,Core,2022-06-17
startup_437,tech_42,Core,2023-11-12
startup_437,tech_6,Core,2023-09-09
startup_437,tech_52,Supporting,2025-01-05
startup_437,tech_54,Important,2024-09-28
startup_437,tech_24,Core,2023-07-18
startup_437,tech_78,Core,2025-03-31
startup_437,tech_43,Supporting,2025-01-23
startup_438,tech_3,Core,2022-10-12
startup_438,tech_66,Supporting,2025-01-22
startup_438,tech_7,Supporting,2024-08-18
startup_439,tech_30,Supporting,2021-12-28
startup_439,tech_45,Core,2022-06-22
startup_439,tech_43,Supporting,2024-05-05
startup_440,tech_49,Supporting,2021-01-07
startup_440,tech_76,Core,2025-05-09
startup_440,tech_29,Important,2017-01-20
startup_440,tech_40,Supporting,2024-02-10
startup_440,tech_10,Important,2025-03-28
startup_440,tech_46,Core,2023-09-18
startup_441,tech_30,Supporting,2022-11-13
startup_441,tech_45,Important,2020-06-27
startup_441,tech_14,Important,2020-10-01
startup_442,tech_44,Core,2022-07-04
startup_442,tech_40,Core,2021-10-13
startup_442,tech_39,Supporting,2023-11-30
startup_443,tech_15,Important,2021-09-14
startup_443,tech_40,Core,2021-04-01
startup_443,tech_63,Important,2017-04-20
startup_443,tech_6,Core,2023-12-31
startup_443,tech_10,Important,2024-07-07
startup_444,tech_7,Important,2024-12-02
startup_444,tech_46,Supporting,2023-10-07
startup_444,tech_30,Supporting,2023-09-30
startup_444,tech_10,Supporting,2024-04-19
startup_444,tech_45,Supporting,2023-02-12
startup_444,tech_34,Important,2024-02-06
startup_444,tech_52,Important,2023-05-31
startup_444,tech_32,Supporting,2024-02-07
startup_445,tech_35,Core,2021-09-21
startup_445,tech_47,Important,2022-09-23
startup_445,tech_61,Important,2024-12-15
startup_445,tech_18,Supporting,2024-09-19
startup_445,tech_63,Supporting,2021-05-11
startup_445,tech_26,Important,2017-10-28
startup_445,tech_6,Core,2021-08-27
startup_445,tech_68,Important,2024-07-26
startup_446,tech_17,Core,2022-07-04
startup_446,tech_75,Important,2022-04-13
startup_446,tech_78,Supporting,2021-10-02
startup_446,tech_13,Important,2023-12-31
startup_446,tech_32,Supporting,2023-10-27
startup_446,tech_39,Important,2022-01-31
startup_447,tech_8,Core,2024-12-19
startup_447,tech_29,Core,2021-02-02
startup_447,tech_36,Core,2021-05-18
startup_447,tech_5,Important,2022-12-09
startup_447,tech_1,Core,2022-08-23
startup_448,tech_29,Core,2022-06-11
startup_448,tech_71,Core,2022-06-01
startup_448,tech_57,Core,2022-04-24
startup_448,tech_2,Important,2023-02-10
startup_448,tech_39,Important,2023-10-07
startup_448,tech_21,Core,2022-07-29
startup_449,tech_74,Supporting,2015-12-29
startup_449,tech_34,Supporting,2022-11-20
startup_449,tech_2,Supporting,2016-01-05
startup_449,tech_48,Supporting,2020-07-24
startup_449,tech_54,Important,2022-08-22
startup_450,tech_42,Supporting,2025-01-29
startup_450,tech_66,Supporting,2025-05-16
startup_450,tech_22,Core,2025-05-08
startup_450,tech_12,Supporting,2025-03-01
startup_450,tech_48,Core,2025-01-23
startup_451,tech_76,Important,2024-04-08
startup_451,tech_68,Supporting,2022-11-06
startup_451,tech_70,Supporting,2025-01-10
startup_451,tech_24,Supporting,2023-09-22
startup_451,tech_61,Supporting,2023-11-09
startup_451,tech_39,Core,2024-01-30
startup_451,tech_11,Supporting,2024-06-29
startup_451,tech_47,Supporting,2024-07-06
startup_452,tech_58,Core,2015-09-08
startup_452,tech_25,Important,2020-05-23
startup_452,tech_33,Core,2018-11-07
startup_452,tech_18,Supporting,2017-05-10
startup_452,tech_0,Supporting,2016-04-14
startup_452,tech_6,Important,2017-07-07
startup_453,tech_52,Important,2025-03-31
startup_453,tech_24,Core,2024-08-13
startup_453,tech_43,Core,2024-10-17
startup_453,tech_30,Core,2024-09-10
startup_454,tech_9,Supporting,2025-03-31
startup_454,tech_12,Core,2020-03-24
startup_454,tech_27,Core,2021-05-25
startup_454,tech_73,Core,2021-08-25
startup_455,tech_41,Important,2024-01-03
startup_455,tech_13,Important,2019-05-06
startup_455,tech_8,Important,2022-08-12
startup_455,tech_7,Supporting,2017-08-07
startup_455,tech_10,Supporting,2018-02-02
startup_455,tech_56,Core,2025-01-04
startup_455,tech_61,Supporting,2019-07-22
startup_456,tech_55,Core,2023-10-24
startup_456,tech_64,Core,2023-04-16
startup_456,tech_9,Core,2024-12-24
startup_456,tech_21,Supporting,2024-12-22
startup_456,tech_25,Supporting,2023-11-22
startup_456,tech_53,Core,2023-02-05
startup_456,tech_29,Important,2022-12-05
startup_456,tech_34,Supporting,2024-05-23
startup_457,tech_16,Important,2016-11-24
startup_457,tech_77,Important,2024-11-07
startup_457,tech_33,Core,2022-08-17
startup_457,tech_47,Core,2022-11-10
startup_457,tech_25,Supporting,2022-10-05
startup_458,tech_60,Core,2022-07-01
startup_458,tech_41,Important,2018-06-05
startup_458,tech_42,Core,2020-04-06
startup_458,tech_51,Core,2017-08-14
startup_458,tech_6,Core,2019-04-08
startup_458,tech_36,Supporting,2019-05-19
startup_458,tech_7,Important,2019-10-08
startup_458,tech_27,Core,2024-04-27
startup_459,tech_55,Supporting,2019-01-17
startup_459,tech_35,Supporting,2023-08-05
startup_459,tech_41,Core,2015-08-28
startup_459,tech_77,Core,2016-05-22
startup_459,tech_45,Important,2017-02-25
startup_460,tech_5,Core,2018-05-15
startup_460,tech_65,Supporting,2018-03-21
startup_460,tech_12,Important,2017-07-30
startup_460,tech_34,Supporting,2016-11-24
startup_461,tech_18,Important,2025-05-09
startup_461,tech_51,Important,2025-04-23
startup_461,tech_62,Supporting,2025-04-18
startup_461,tech_68,Supporting,2025-05-05
startup_462,tech_56,Supporting,2024-12-23
startup_462,tech_4,Supporting,2025-01-01
startup_462,tech_76,Core,2024-11-21
startup_462,tech_5,Core,2024-12-28
startup_462,tech_54,Important,2024-12-26
startup_463,tech_53,Important,2022-02-02
startup_463,tech_42,Important,2021-12-30
startup_463,tech_15,Supporting,2013-10-14
startup_463,tech_74,Important,2019-03-17
startup_463,tech_25,Core,2023-05-21
startup_463,tech_37,Supporting,2018-09-03
startup_464,tech_36,Core,2023-03-30
startup_464,tech_34,Important,2019-10-12
startup_464,tech_3,Core,2022-11-05
startup_464,tech_26,Important,2018-06-02
startup_464,tech_72,Important,2021-01-04
startup_464,tech_48,Core,2019-05-12
startup_464,tech_40,Core,2024-10-29
startup_464,tech_62,Important,2024-10-02
startup_465,tech_22,Core,2021-02-28
startup_465,tech_78,Core,2018-04-10
startup_465,tech_0,Important,2021-11-05
startup_465,tech_32,Core,2023-08-20
startup_466,tech_13,Supporting,2022-06-05
startup_466,tech_53,Important,2018-07-18
startup_466,tech_20,Core,2025-04-27
startup_466,tech_36,Important,2024-10-05
startup_466,tech_38,Supporting,2017-11-17
startup_466,tech_43,Supporting,2023-05-05
startup_466,tech_27,Supporting,2021-09-08
startup_466,tech_4,Supporting,2020-04-08
startup_467,tech_39,Important,2024-09-14
startup_467,tech_56,Supporting,2022-01-05
startup_467,tech_63,Core,2022-08-25
startup_467,tech_30,Important,2015-05-03
startup_467,tech_49,Important,2017-04-02
startup_468,tech_74,Important,2025-04-20
startup_468,tech_43,Core,2025-02-15
startup_468,tech_31,Core,2025-03-24
startup_469,tech_10,Important,2018-04-14
startup_469,tech_11,Supporting,2018-11-14
startup_469,tech_38,Important,2023-01-02
startup_469,tech_7,Core,2015-09-26
startup_469,tech_42,Important,2014-04-04
startup_469,tech_55,Important,2017-12-28
startup_469,tech_13,Core,2015-11-12
startup_469,tech_65,Core,2013-08-16
startup_470,tech_68,Core,2021-07-01
startup_470,tech_26,Supporting,2020-02-09
startup_470,tech_37,Core,2024-03-22
startup_471,tech_65,Supporting,2025-04-09
startup_471,tech_76,Core,2020-02-20
startup_471,tech_17,Important,2021-02-19
startup_471,tech_61,Important,2025-05-04
startup_471,tech_48,Supporting,2021-08-15
startup_472,tech_27,Core,2018-02-21
startup_472,tech_79,Important,2018-05-20
startup_472,tech_74,Core,2023-08-14
startup_473,tech_29,Core,2022-07-18
startup_473,tech_2,Supporting,2025-01-06
startup_473,tech_13,Supporting,2022-10-25
startup_473,tech_26,Core,2023-12-27
startup_473,tech_66,Core,2023-12-23
startup_473,tech_74,Supporting,2020-07-03
startup_473,tech_41,Core,2024-11-06
startup_474,tech_35,Supporting,2021-10-08
startup_474,tech_70,Supporting,2019-12-25
startup_474,tech_46,Core,2022-12-06
startup_474,tech_53,Core,2023-03-13
startup_475,tech_69,Important,2025-02-23
startup_475,tech_4,Supporting,2021-02-04
startup_475,tech_48,Supporting,2023-09-01
startup_475,tech_50,Core,2023-04-05
startup_475,tech_30,Important,2023-02-02
startup_475,tech_25,Core,2022-03-13
startup_475,tech_24,Core,2021-03-06
startup_476,tech_27,Supporting,2025-02-17
startup_476,tech_43,Important,2025-02-10
startup_476,tech_34,Important,2025-04-21
startup_476,tech_60,Supporting,2025-05-10
startup_477,tech_64,Important,2024-01-30
startup_477,tech_35,Important,2024-12-03
startup_477,tech_26,Core,2024-10-30
startup_477,tech_41,Supporting,2024-09-28
startup_478,tech_56,Supporting,2023-08-30
startup_478,tech_47,Important,2020-06-30
startup_478,tech_8,Supporting,2024-07-19
startup_479,tech_62,Supporting,2016-09-02
startup_479,tech_73,Important,2023-12-28
startup_479,tech_6,Core,2021-01-25
startup_479,tech_4,Important,2019-09-05
startup_479,tech_53,Supporting,2020-10-26
startup_480,tech_28,Supporting,2025-06-03
startup_480,tech_16,Supporting,2025-04-27
startup_480,tech_12,Supporting,2025-05-08
startup_480,tech_0,Important,2025-04-01
startup_480,tech_62,Supporting,2025-04-25
startup_480,tech_17,Important,2025-05-25
startup_481,tech_34,Core,2012-05-31
startup_481,tech_77,Supporting,2017-04-17
startup_481,tech_31,Core,2015-07-12
startup_481,tech_32,Core,2022-08-25
startup_481,tech_73,Supporting,2024-06-13
startup_481,tech_42,Important,2019-08-30
startup_481,tech_53,Important,2016-10-28
startup_481,tech_59,Important,2012-08-27
startup_482,tech_25,Important,2024-08-10
startup_482,tech_42,Core,2013-11-20
startup_482,tech_18,Important,2023-12-20
startup_482,tech_45,Core,2015-05-02
startup_482,tech_38,Core,2024-07-18
startup_482,tech_39,Core,2022-09-27
startup_483,tech_53,Important,2017-05-29
startup_483,tech_69,Core,2014-09-08
startup_483,tech_56,Supporting,2011-08-06
startup_483,tech_27,Important,2015-02-21
startup_483,tech_33,Supporting,2022-07-02
startup_483,tech_15,Supporting,2014-09-18
startup_484,tech_33,Supporting,2021-04-28
startup_484,tech_39,Supporting,2022-03-12
startup_484,tech_31,Supporting,2022-08-23
startup_484,tech_22,Important,2022-03-17
startup_484,tech_3,Core,2022-02-11
startup_484,tech_65,Core,2021-04-22
startup_485,tech_48,Core,2020-06-28
startup_485,tech_33,Important,2019-03-22
startup_485,tech_30,Important,2020-11-12
startup_485,tech_8,Core,2019-03-14
startup_485,tech_72,Supporting,2024-02-20
startup_485,tech_41,Important,2021-05-16
startup_486,tech_71,Important,2023-06-04
startup_486,tech_7,Supporting,2023-12-07
startup_486,tech_58,Core,2019-04-15
startup_487,tech_69,Supporting,2024-09-10
startup_487,tech_55,Core,2024-11-24
startup_487,tech_59,Supporting,2024-11-06
startup_487,tech_18,Supporting,2024-06-07
startup_488,tech_27,Supporting,2023-10-23
startup_488,tech_39,Important,2020-07-31
startup_488,tech_78,Supporting,2022-05-19
startup_488,tech_38,Important,2017-08-24
startup_488,tech_70,Core,2021-10-10
startup_489,tech_32,Supporting,2021-05-18
startup_489,tech_25,Important,2016-09-30
startup_489,tech_48,Supporting,2021-10-17
startup_489,tech_62,Core,2017-03-14
startup_489,tech_30,Core,2021-11-16
startup_490,tech_3,Important,2018-04-26
startup_490,tech_75,Core,2016-01-08
startup_490,tech_78,Supporting,2020-07-09
startup_490,tech_30,Core,2021-07-26
startup_490,tech_32,Core,2015-09-07
startup_491,tech_79,Supporting,2023-02-26
startup_491,tech_12,Supporting,2013-11-22
startup_491,tech_64,Important,2013-12-16
startup_491,tech_78,Important,2024-01-11
startup_491,tech_47,Core,2015-11-25
