id,startup_id,vc_id,round_type,amount,date,valuation,lead_investor
investment_1139,startup_432,vc_129,Pre-seed,9419221,2023-11-30,339091956,False
investment_1140,startup_433,vc_148,Pre-seed,15876626,2016-02-24,349285772,True
investment_1141,startup_433,vc_88,Series A,15876626,2016-02-24,127013008,False
investment_1142,startup_433,vc_87,Series C,8855506,2017-10-23,185965626,True
investment_1143,startup_433,vc_140,Series C,8855506,2017-10-23,292231698,False
investment_1144,startup_433,vc_57,Pre-seed,8855506,2017-10-23,185965626,False
investment_1145,startup_433,vc_1,Series B,39581095,2023-05-11,356229855,True
investment_1146,startup_435,vc_64,Series B,5720619,2021-02-14,171618580,True
investment_1147,startup_435,vc_4,Pre-seed,5720619,2021-02-14,85809290,False
investment_1148,startup_435,vc_43,Seed,5720619,2021-02-14,171618580,False
investment_1149,startup_436,vc_30,Pre-seed,12304704,2022-08-18,221484678,True
investment_1150,startup_436,vc_40,Seed,12304704,2022-08-18,332227017,False
investment_1151,startup_436,vc_102,Series C,12304704,2022-08-18,406055243,False
investment_1152,startup_437,vc_124,Series A,10942894,2025-04-30,131314728,True
investment_1153,startup_437,vc_2,Series A,10942894,2025-04-30,196972092,False
investment_1154,startup_438,vc_40,Pre-seed,2649474,2023-11-24,31793692,True
investment_1155,startup_438,vc_87,Pre-seed,2649474,2023-11-24,87432653,False
investment_1156,startup_438,vc_129,Series B,2649474,2023-11-24,39742115,False
investment_1157,startup_438,vc_92,Series A,12373739,2024-04-26,148484874,True
investment_1158,startup_438,vc_139,Seed,12373739,2024-04-26,272222269,False
investment_1159,startup_438,vc_114,Series C,8849070,2022-11-17,185830477,True
investment_1160,startup_438,vc_44,Series B,8849070,2022-11-17,106188844,False
investment_1161,startup_438,vc_123,Series B,8849070,2022-11-17,159283266,False
investment_1162,startup_438,vc_44,Series A,15273910,2024-12-20,504039030,True
investment_1163,startup_438,vc_117,Series B,15273910,2024-12-20,320752110,False
investment_1164,startup_438,vc_68,Series A,15273910,2024-12-20,320752110,False
investment_1165,startup_439,vc_71,Series A,18576516,2023-06-14,371530320,True
investment_1166,startup_439,vc_145,Series B,18576516,2023-06-14,148612128,False
investment_1167,startup_439,vc_122,Pre-seed,44901789,2025-01-20,538821468,True
investment_1168,startup_440,vc_69,Seed,9764594,2022-05-24,205056474,True
investment_1169,startup_440,vc_127,Series B,9764594,2022-05-24,263644038,False
investment_1170,startup_440,vc_60,Series B,9764594,2022-05-24,205056474,False
investment_1171,startup_442,vc_3,Series A,47235895,2021-07-23,283415370,True
investment_1172,startup_443,vc_16,Series C,28736229,2024-04-22,344834748,True
investment_1173,startup_443,vc_70,Series B,31740773,2024-11-19,349148503,True
investment_1174,startup_444,vc_16,Series C,34955162,2025-02-11,244686134,True
investment_1175,startup_447,vc_67,Pre-seed,11911714,2025-02-18,250146001,True
investment_1176,startup_447,vc_109,Series B,11911714,2025-02-18,142940572,False
investment_1177,startup_447,vc_82,Series C,11911714,2025-02-18,250146001,False
investment_1178,startup_447,vc_102,Pre-seed,17671545,2023-01-08,176715450,True
investment_1179,startup_447,vc_147,Series B,29249235,2025-04-23,292492350,True
investment_1180,startup_448,vc_7,Series B,3672174,2022-07-23,73443480,True
investment_1181,startup_448,vc_29,Seed,3672174,2022-07-23,66099132,False
investment_1182,startup_448,vc_30,Series C,15435028,2022-11-28,463050860,True
investment_1183,startup_448,vc_8,Series B,15435028,2022-11-28,416745774,False
investment_1184,startup_448,vc_38,Seed,15435028,2022-11-28,185220344,False
investment_1185,startup_448,vc_100,Seed,22835951,2025-02-04,365375224,True
investment_1186,startup_448,vc_81,Pre-seed,22835951,2025-02-04,411047127,False
investment_1187,startup_449,vc_110,Seed,11805453,2016-10-06,318747240,True
investment_1188,startup_449,vc_15,Series C,11805453,2016-10-06,177081800,False
investment_1189,startup_449,vc_44,Pre-seed,11805453,2016-10-06,177081800,False
investment_1190,startup_449,vc_85,Series B,8699984,2018-06-26,130499760,True
investment_1191,startup_449,vc_124,Pre-seed,8699984,2018-06-26,287099472,False
investment_1192,startup_449,vc_22,Series A,8699984,2018-06-26,313199424,False
investment_1193,startup_450,vc_110,Pre-seed,28532787,2025-01-12,199729509,True
investment_1194,startup_450,vc_10,Series A,4150823,2024-11-14,124524700,True
investment_1195,startup_450,vc_146,Series C,4150823,2024-11-14,112072230,False
investment_1196,startup_450,vc_115,Seed,4150823,2024-11-14,49809880,False
investment_1197,startup_451,vc_144,Series C,44470709,2023-02-27,266824254,True
investment_1198,startup_452,vc_30,Series C,12331573,2024-08-05,184973605,True
investment_1199,startup_452,vc_75,Series B,12331573,2024-08-05,443936652,False
investment_1200,startup_452,vc_103,Series B,12331573,2024-08-05,406941931,False
investment_1201,startup_453,vc_46,Series A,3863075,2025-03-19,139070700,True
investment_1202,startup_453,vc_131,Seed,3863075,2025-03-19,69535350,False
investment_1203,startup_453,vc_83,Series B,3863075,2025-03-19,57946125,False
investment_1204,startup_453,vc_144,Series C,30110549,2024-08-07,120442196,True
investment_1205,startup_453,vc_66,Seed,17485432,2025-02-05,349708640,True
investment_1206,startup_453,vc_41,Pre-seed,17485432,2025-02-05,244796048,False
investment_1207,startup_456,vc_50,Seed,16640410,2023-02-22,249606150,True
investment_1208,startup_456,vc_44,Series A,16640410,2023-02-22,599054760,False
investment_1209,startup_456,vc_21,Seed,16640410,2023-02-22,549133530,False
investment_1210,startup_456,vc_76,Series B,25196836,2025-01-14,277165196,True
investment_1211,startup_456,vc_22,Series C,3106235,2024-09-30,74549652,True
investment_1212,startup_456,vc_140,Series B,3106235,2024-09-30,31062355,False
investment_1213,startup_457,vc_43,Series A,19563893,2024-09-24,430405657,True
investment_1214,startup_457,vc_102,Series B,19563893,2024-09-24,234766722,False
investment_1215,startup_457,vc_129,Pre-seed,7243697,2016-08-13,173848736,True
investment_1216,startup_457,vc_65,Pre-seed,7243697,2016-08-13,86924368,False
investment_1217,startup_457,vc_28,Series A,7243697,2016-08-13,152117644,False
investment_1218,startup_457,vc_94,Series B,1159711,2018-03-22,38270463,True
investment_1219,startup_457,vc_106,Series B,1159711,2018-03-22,31312197,False
investment_1220,startup_457,vc_3,Series A,1159711,2018-03-22,27833064,False
investment_1221,startup_458,vc_76,Pre-seed,10449411,2024-06-20,94044699,True
investment_1222,startup_459,vc_114,Series B,16505522,2021-08-12,594198804,True
investment_1223,startup_459,vc_81,Series B,16505522,2021-08-12,594198804,False
investment_1224,startup_459,vc_126,Series A,16505522,2021-08-12,594198804,False
investment_1225,startup_460,vc_70,Series B,10135569,2019-06-05,101355695,True
investment_1226,startup_460,vc_119,Seed,10135569,2019-06-05,81084556,False
investment_1227,startup_460,vc_142,Series B,6219925,2025-06-05,99518808,True
investment_1228,startup_460,vc_27,Pre-seed,6219925,2025-06-05,99518808,False
investment_1229,startup_461,vc_116,Seed,4527700,2025-05-01,149414111,True
investment_1230,startup_461,vc_5,Pre-seed,4527700,2025-05-01,95081707,False
investment_1231,startup_461,vc_46,Seed,4527700,2025-05-01,81498606,False
investment_1232,startup_461,vc_133,Seed,19468517,2025-05-11,428307374,True
investment_1233,startup_461,vc_14,Pre-seed,19468517,2025-05-11,272559238,False
investment_1234,startup_462,vc_66,Pre-seed,2096016,2025-03-23,14672112,True
investment_1235,startup_462,vc_67,Series C,16850372,2025-03-26,134802976,True
investment_1236,startup_462,vc_87,Series B,16850372,2025-03-26,269605952,False
investment_1237,startup_463,vc_73,Seed,4945012,2016-08-08,98900250,True
investment_1238,startup_463,vc_3,Series C,4945012,2016-08-08,89010225,False
investment_1239,startup_463,vc_82,Series C,41992428,2016-08-22,377931852,True
investment_1240,startup_463,vc_122,Series A,9741856,2012-09-24,77934852,True
investment_1241,startup_463,vc_107,Pre-seed,9741856,2012-09-24,77934852,False
investment_1242,startup_463,vc_139,Pre-seed,7516350,2025-01-24,157843350,True
investment_1243,startup_463,vc_67,Series B,7516350,2025-01-24,270588600,False
investment_1244,startup_463,vc_96,Series C,7516350,2025-01-24,225490500,False
investment_1245,startup_469,vc_115,Series C,49154401,2023-03-12,344080807,True
investment_1246,startup_469,vc_1,Series B,14355928,2017-08-08,430677850,True
investment_1247,startup_469,vc_41,Series A,14355928,2017-08-08,172271140,False
investment_1248,startup_469,vc_85,Pre-seed,14355928,2017-08-08,258406710,False
investment_1249,startup_475,vc_39,Series B,46163274,2020-08-26,184653096,True
investment_1250,startup_475,vc_11,Series A,8098573,2024-01-20,267252920,True
investment_1251,startup_475,vc_62,Series C,8098573,2024-01-20,121478600,False
investment_1252,startup_475,vc_16,Pre-seed,8098573,2024-01-20,145774320,False
investment_1253,startup_475,vc_138,Seed,2335335,2022-10-21,28024024,True
investment_1254,startup_475,vc_8,Pre-seed,2335335,2022-10-21,70060060,False
investment_1255,startup_475,vc_68,Series C,2335335,2022-10-21,35030030,False
investment_1256,startup_478,vc_2,Pre-seed,5642824,2020-06-29,169284720,True
investment_1257,startup_478,vc_57,Series C,5642824,2020-06-29,101570832,False
investment_1258,startup_478,vc_80,Series C,5642824,2020-06-29,169284720,False
investment_1259,startup_480,vc_125,Series B,8917961,2025-05-22,187277195,True
investment_1260,startup_480,vc_32,Pre-seed,8917961,2025-05-22,294292735,False
investment_1261,startup_480,vc_145,Series A,8917961,2025-05-22,107015540,False
investment_1262,startup_480,vc_104,Seed,11159981,2025-05-28,66959886,True
investment_1263,startup_480,vc_116,Series A,10652720,2025-05-05,287623449,True
investment_1264,startup_480,vc_33,Series B,10652720,2025-05-05,287623449,False
investment_1265,startup_480,vc_97,Pre-seed,10652720,2025-05-05,383497932,False
investment_1266,startup_480,vc_84,Seed,14835894,2025-05-19,222538410,True
investment_1267,startup_480,vc_122,Series C,14835894,2025-05-19,445076820,False
investment_1268,startup_480,vc_40,Series A,14835894,2025-05-19,267046092,False
investment_1269,startup_481,vc_43,Seed,5616679,2019-05-27,151650351,True
investment_1270,startup_481,vc_129,Series C,5616679,2019-05-27,134800312,False
investment_1271,startup_481,vc_46,Series B,5616679,2019-05-27,151650351,False
investment_1272,startup_482,vc_98,Series C,35470331,2018-11-07,319232979,True
investment_1273,startup_484,vc_43,Pre-seed,21817973,2022-07-28,152725811,True
investment_1274,startup_484,vc_49,Pre-seed,15065099,2022-04-02,120520792,True
investment_1275,startup_485,vc_79,Pre-seed,933906,2022-06-29,30818898,True
investment_1276,startup_485,vc_31,Seed,933906,2022-06-29,22413744,False
investment_1277,startup_485,vc_98,Series A,933906,2022-06-29,19612026,False
investment_1278,startup_485,vc_9,Series C,9860527,2023-08-21,147907905,True
investment_1279,startup_485,vc_89,Seed,9860527,2023-08-21,118326324,False
investment_1280,startup_485,vc_5,Seed,9860527,2023-08-21,325397391,False
investment_1281,startup_485,vc_92,Series A,8648034,2025-02-23,155664612,True
investment_1282,startup_485,vc_117,Series C,8648034,2025-02-23,86480340,False
investment_1283,startup_486,vc_66,Series A,6210819,2020-02-02,68319009,True
investment_1284,startup_486,vc_141,Series B,10457311,2019-07-29,146402354,True
investment_1285,startup_486,vc_112,Series A,10457311,2019-07-29,250975464,False
investment_1286,startup_486,vc_27,Seed,10625715,2021-10-21,382525764,True
investment_1287,startup_486,vc_24,Series B,10625715,2021-10-21,382525764,False
investment_1288,startup_486,vc_40,Series C,10625715,2021-10-21,223140029,False
investment_1289,startup_486,vc_33,Pre-seed,6000057,2024-06-01,108001035,True
investment_1290,startup_486,vc_5,Seed,6000057,2024-06-01,60000575,False
investment_1291,startup_488,vc_61,Seed,14625165,2024-01-06,73125825,True
investment_1292,startup_488,vc_116,Series B,7143053,2023-10-12,171433284,True
investment_1293,startup_488,vc_115,Series A,7143053,2023-10-12,114288856,False
investment_1294,startup_488,vc_22,Series B,11591833,2018-01-23,231836670,True
investment_1295,startup_488,vc_81,Series A,11591833,2018-01-23,139102002,False
investment_1296,startup_488,vc_110,Seed,13006107,2021-09-10,273128261,True
investment_1297,startup_488,vc_51,Pre-seed,13006107,2021-09-10,429201553,False
investment_1298,startup_488,vc_34,Series B,13006107,2021-09-10,156073292,False
investment_1299,startup_489,vc_41,Pre-seed,5963070,2023-10-19,214670532,True
investment_1300,startup_489,vc_69,Seed,5963070,2023-10-19,214670532,False
investment_1301,startup_489,vc_16,Series A,5963070,2023-10-19,161002899,False
investment_1302,startup_489,vc_70,Seed,1910938,2023-04-22,22931256,True
investment_1303,startup_489,vc_100,Series A,1910938,2023-04-22,68793768,False
investment_1304,startup_489,vc_69,Series C,1910938,2023-04-22,45862512,False
investment_1305,startup_489,vc_137,Series C,15224507,2016-12-10,182694084,True
investment_1306,startup_489,vc_76,Series C,15224507,2016-12-10,182694084,False
investment_1307,startup_489,vc_141,Seed,15224507,2016-12-10,182694084,False
investment_1308,startup_492,vc_70,Pre-seed,19317744,2025-05-21,347719401,True
investment_1309,startup_492,vc_30,Seed,19317744,2025-05-21,347719401,False
investment_1310,startup_493,vc_101,Series C,6603704,2024-05-19,178300008,True
investment_1311,startup_493,vc_21,Pre-seed,6603704,2024-05-19,217922232,False
investment_1312,startup_493,vc_95,Pre-seed,6603704,2024-05-19,138677784,False
investment_1313,startup_495,vc_145,Series C,11190277,2019-01-15,123093047,True
investment_1314,startup_495,vc_74,Seed,17423189,2023-12-28,243924653,True
investment_1315,startup_495,vc_66,Pre-seed,17423189,2023-12-28,209078274,False
investment_1316,startup_495,vc_89,Series B,2328634,2019-11-23,62873136,True
investment_1317,startup_495,vc_83,Series B,2328634,2019-11-23,27943616,False
investment_1318,startup_495,vc_66,Pre-seed,2328634,2019-11-23,83830848,False
investment_1319,startup_496,vc_26,Seed,11407983,2023-01-19,228159660,True
investment_1320,startup_496,vc_123,Series B,11407983,2023-01-19,228159660,False
investment_1321,startup_498,vc_11,Series C,11333187,2021-09-17,271996488,True
investment_1322,startup_498,vc_147,Pre-seed,11333187,2021-09-17,135998244,False
investment_1323,startup_498,vc_85,Pre-seed,11333187,2021-09-17,373995171,False
investment_1324,startup_499,vc_101,Series C,8134649,2023-11-06,268443428,True
investment_1325,startup_499,vc_56,Series C,8134649,2023-11-06,244039480,False
investment_1326,startup_499,vc_91,Series B,8134649,2023-11-06,122019740,False
investment_1327,startup_501,vc_51,Series C,11930876,2024-09-29,214755774,True
investment_1328,startup_501,vc_48,Series C,11930876,2024-09-29,250548403,False
investment_1329,startup_501,vc_77,Series C,11930876,2024-09-29,322133661,False
investment_1330,startup_502,vc_43,Seed,5112596,2016-04-11,102251920,True
investment_1331,startup_502,vc_57,Seed,5112596,2016-04-11,61351152,False
investment_1332,startup_502,vc_118,Series C,3841420,2020-02-19,57621305,True
investment_1333,startup_502,vc_35,Series C,3841420,2020-02-19,126766871,False
investment_1334,startup_502,vc_117,Seed,3841420,2020-02-19,126766871,False
investment_1335,startup_502,vc_54,Series A,11370058,2019-08-25,250141276,True
investment_1336,startup_502,vc_46,Series C,11370058,2019-08-25,159180812,False
investment_1337,startup_503,vc_27,Series B,15116697,2025-05-13,136050273,True
investment_1338,startup_503,vc_118,Series C,7604483,2025-04-29,91253796,True
investment_1339,startup_504,vc_17,Seed,31451206,2020-10-14,125804824,True
investment_1340,startup_505,vc_11,Seed,17020175,2022-02-19,204242100,True
investment_1341,startup_505,vc_28,Seed,17020175,2022-02-19,136161400,False
investment_1342,startup_505,vc_61,Series C,21444623,2023-11-15,85778492,True
investment_1343,startup_506,vc_45,Series B,3346219,2023-10-11,60231942,True
investment_1344,startup_506,vc_129,Seed,3346219,2023-10-11,40154628,False
investment_1345,startup_506,vc_120,Seed,3346219,2023-10-11,50193285,False
investment_1346,startup_506,vc_135,Series A,11230107,2021-11-13,370593553,True
investment_1347,startup_506,vc_99,Series A,11230107,2021-11-13,134761292,False
investment_1348,startup_506,vc_116,Series B,11230107,2021-11-13,134761292,False
investment_1349,startup_506,vc_37,Series B,9269319,2019-03-13,148309104,True
investment_1350,startup_506,vc_101,Series C,9269319,2019-03-13,185386380,False
investment_1351,startup_507,vc_11,Seed,20252465,2017-09-11,405049300,True
investment_1352,startup_507,vc_149,Pre-seed,20252465,2017-09-11,283534510,False
investment_1353,startup_508,vc_20,Series B,12848136,2022-11-14,231266460,True
investment_1354,startup_508,vc_105,Series A,12848136,2022-11-14,462532920,False
investment_1355,startup_508,vc_9,Series A,12848136,2022-11-14,231266460,False
investment_1356,startup_508,vc_131,Series B,15935456,2020-05-13,239031845,True
investment_1357,startup_508,vc_145,Series A,15935456,2020-05-13,191225476,False
investment_1358,startup_508,vc_99,Seed,15935456,2020-05-13,334644583,False
investment_1359,startup_508,vc_121,Series C,16726179,2021-12-24,117083253,True
investment_1360,startup_508,vc_26,Seed,22087328,2025-02-07,176698624,True
investment_1361,startup_508,vc_30,Series B,22087328,2025-02-07,265047936,False
investment_1362,startup_509,vc_128,Series A,13358351,2024-12-02,160300212,True
investment_1363,startup_509,vc_132,Series A,34879293,2024-10-24,279034344,True
investment_1364,startup_509,vc_2,Seed,9749201,2020-11-01,233980824,True
investment_1365,startup_509,vc_97,Seed,9749201,2020-11-01,77993608,False
investment_1366,startup_510,vc_33,Seed,6714076,2025-04-16,241706736,True
investment_1367,startup_510,vc_78,Series B,6714076,2025-04-16,100711140,False
investment_1368,startup_510,vc_19,Series A,6714076,2025-04-16,181280052,False
investment_1369,startup_512,vc_3,Seed,17677375,2020-09-20,282838008,True
investment_1370,startup_512,vc_8,Series B,17677375,2020-09-20,176773755,False
investment_1371,startup_512,vc_110,Series A,930870,2017-04-26,16755672,True
investment_1372,startup_512,vc_100,Series C,930870,2017-04-26,30718732,False
investment_1373,startup_512,vc_47,Pre-seed,930870,2017-04-26,27926120,False
investment_1374,startup_515,vc_119,Pre-seed,24714414,2017-03-31,346001803,True
investment_1375,startup_515,vc_111,Series C,24714414,2017-03-31,296572974,False
investment_1376,startup_520,vc_146,Series C,14737337,2016-01-13,103161359,True
investment_1377,startup_524,vc_0,Pre-seed,1215013,2024-09-25,36450400,True
investment_1378,startup_524,vc_15,Series C,1215013,2024-09-25,18225200,False
investment_1379,startup_524,vc_40,Seed,1215013,2024-09-25,43740480,False
investment_1380,startup_524,vc_13,Seed,9384357,2023-03-12,140765360,True
investment_1381,startup_524,vc_133,Pre-seed,9384357,2023-03-12,253377648,False
investment_1382,startup_524,vc_77,Pre-seed,9384357,2023-03-12,281530720,False
investment_1383,startup_526,vc_16,Series C,5285980,2023-07-16,142721469,True
investment_1384,startup_526,vc_5,Series A,5285980,2023-07-16,63431764,False
investment_1385,startup_526,vc_6,Seed,5285980,2023-07-16,174437351,False
investment_1386,startup_526,vc_85,Series A,4082943,2022-07-26,146985948,True
investment_1387,startup_526,vc_100,Series C,4082943,2022-07-26,61244145,False
investment_1388,startup_526,vc_120,Series C,4082943,2022-07-26,73492974,False
investment_1389,startup_526,vc_142,Series B,18281744,2021-12-19,402198368,True
investment_1390,startup_526,vc_41,Series A,18281744,2021-12-19,365634880,False
investment_1391,startup_527,vc_137,Pre-seed,5075150,2023-08-29,152254510,True
investment_1392,startup_527,vc_36,Pre-seed,5075150,2023-08-29,76127255,False
investment_1393,startup_527,vc_38,Series C,5075150,2023-08-29,167479961,False
investment_1394,startup_527,vc_59,Seed,12820093,2017-04-28,205121488,True
investment_1395,startup_527,vc_106,Series A,12820093,2017-04-28,282042046,False
investment_1396,startup_529,vc_63,Series A,11487338,2022-08-29,68924028,True
investment_1397,startup_529,vc_70,Series C,13804026,2018-12-25,248472468,True
investment_1398,startup_529,vc_92,Seed,13804026,2018-12-25,331296624,False
investment_1399,startup_529,vc_149,Series A,10144377,2021-09-08,243465048,True
investment_1400,startup_529,vc_41,Series B,10144377,2021-09-08,182598786,False
investment_1401,startup_529,vc_23,Series C,10144377,2021-09-08,213031917,False
investment_1402,startup_529,vc_129,Series B,16297852,2018-05-13,293361336,True
investment_1403,startup_529,vc_113,Series C,16297852,2018-05-13,195574224,False
investment_1404,startup_529,vc_52,Pre-seed,16297852,2018-05-13,293361336,False
investment_1405,startup_530,vc_106,Pre-seed,5098889,2020-01-02,76483340,True
investment_1406,startup_530,vc_55,Series B,5098889,2020-01-02,183560016,False
investment_1407,startup_530,vc_137,Series A,5098889,2020-01-02,183560016,False
investment_1408,startup_531,vc_140,Series C,42403852,2022-02-07,212019260,True
investment_1409,startup_532,vc_6,Series B,1210528,2023-07-29,21789504,True
investment_1410,startup_532,vc_132,Series A,1210528,2023-07-29,29052672,False
investment_1411,startup_532,vc_134,Series A,5502209,2018-11-10,181572897,True
investment_1412,startup_532,vc_15,Series C,5502209,2018-11-10,165066270,False
investment_1413,startup_532,vc_109,Series C,5502209,2018-11-10,115546389,False
investment_1414,startup_533,vc_12,Pre-seed,12840461,2022-12-04,102723692,True
investment_1415,startup_533,vc_30,Series C,12840461,2022-12-04,308171076,False
investment_1416,startup_535,vc_91,Series C,5153749,2021-09-21,51537495,True
investment_1417,startup_535,vc_4,Seed,5153749,2021-09-21,82459992,False
investment_1418,startup_535,vc_146,Series A,384452,2022-03-03,12686927,True
investment_1419,startup_535,vc_74,Series B,384452,2022-03-03,12686927,False
investment_1420,startup_535,vc_16,Series A,384452,2022-03-03,5766785,False
investment_1421,startup_536,vc_60,Series A,10531267,2021-03-31,252750408,True
investment_1422,startup_536,vc_120,Series A,10531267,2021-03-31,315938010,False
investment_1423,startup_536,vc_56,Seed,10531267,2021-03-31,252750408,False
investment_1424,startup_537,vc_88,Seed,16221812,2023-11-23,194661750,True
investment_1425,startup_537,vc_127,Pre-seed,16221812,2023-11-23,356879875,False
investment_1426,startup_537,vc_78,Seed,16485977,2023-09-25,395663464,True
investment_1427,startup_537,vc_77,Pre-seed,16485977,2023-09-25,494579330,False
investment_1428,startup_537,vc_26,Series A,16485977,2023-09-25,445121397,False
investment_1429,startup_538,vc_88,Seed,8685532,2025-01-12,286622556,True
investment_1430,startup_538,vc_21,Series B,8685532,2025-01-12,286622556,False
investment_1431,startup_538,vc_112,Series B,8685532,2025-01-12,156339576,False
investment_1432,startup_538,vc_90,Series A,7213153,2025-01-11,259673520,True
investment_1433,startup_538,vc_100,Series C,7213153,2025-01-11,151476220,False
investment_1434,startup_538,vc_89,Series C,7213153,2025-01-11,151476220,False
investment_1435,startup_538,vc_72,Series C,11207452,2018-03-08,67244712,True
investment_1436,startup_538,vc_23,Series B,10568724,2020-11-27,253649376,True
investment_1437,startup_538,vc_124,Seed,10568724,2020-11-27,232511928,False
investment_1438,startup_539,vc_98,Series B,6204892,2023-09-09,186146770,True
investment_1439,startup_539,vc_17,Series C,6204892,2023-09-09,186146770,False
investment_1440,startup_539,vc_64,Series B,6204892,2023-09-09,186146770,False
investment_1441,startup_543,vc_64,Seed,25789332,2025-02-01,206314656,True
investment_1442,startup_543,vc_26,Seed,16350374,2024-07-22,392408992,True
investment_1443,startup_543,vc_143,Series C,16350374,2024-07-22,539562364,False
investment_1444,startup_543,vc_127,Series B,16350374,2024-07-22,441460116,False
investment_1445,startup_544,vc_4,Series B,22831310,2025-03-22,228313105,True
investment_1446,startup_544,vc_131,Series B,22831310,2025-03-22,547951452,False
investment_1447,startup_544,vc_21,Series A,16569410,2024-03-18,364527020,True
investment_1448,startup_544,vc_81,Series B,16569410,2024-03-18,397665840,False
investment_1449,startup_544,vc_104,Series B,13440970,2025-03-20,443552010,True
investment_1450,startup_544,vc_65,Series B,13440970,2025-03-20,322583280,False
investment_1451,startup_544,vc_51,Pre-seed,13440970,2025-03-20,322583280,False
investment_1452,startup_546,vc_129,Seed,4003802,2011-11-02,60057040,True
investment_1453,startup_546,vc_75,Pre-seed,4003802,2011-11-02,144136896,False
investment_1454,startup_546,vc_65,Seed,4003802,2011-11-02,72068448,False
investment_1455,startup_546,vc_43,Pre-seed,49065148,2022-11-13,294390888,True
investment_1456,startup_546,vc_45,Series C,2866783,2011-08-30,51602094,True
investment_1457,startup_546,vc_11,Series B,2866783,2011-08-30,68802792,False
investment_1458,startup_546,vc_60,Series A,2866783,2011-08-30,34401396,False
investment_1459,startup_546,vc_24,Series B,4276249,2014-04-12,64143745,True
investment_1460,startup_546,vc_59,Seed,4276249,2014-04-12,115458741,False
investment_1461,startup_546,vc_141,Series A,4276249,2014-04-12,153944988,False
investment_1462,startup_547,vc_59,Seed,12564715,2015-10-22,301553160,True
investment_1463,startup_547,vc_69,Pre-seed,12564715,2015-10-22,452329740,False
investment_1464,startup_547,vc_12,Series B,12564715,2015-10-22,376941450,False
investment_1465,startup_547,vc_66,Series B,15561105,2024-10-15,217855477,True
investment_1466,startup_547,vc_107,Seed,15561105,2024-10-15,373466532,False
investment_1467,startup_547,vc_13,Seed,21635503,2016-05-11,475981066,True
investment_1468,startup_547,vc_148,Pre-seed,21635503,2016-05-11,216355030,False
investment_1469,startup_548,vc_116,Series A,10058644,2025-03-27,211231524,True
investment_1470,startup_548,vc_96,Series A,10058644,2025-03-27,241407456,False
investment_1471,startup_548,vc_126,Series A,10058644,2025-03-27,362111184,False
investment_1472,startup_549,vc_93,Seed,8098855,2021-12-03,56691985,True
investment_1473,startup_549,vc_100,Series C,14217388,2022-04-21,170608662,True
investment_1474,startup_549,vc_56,Series B,14217388,2022-04-21,170608662,False
investment_1475,startup_549,vc_19,Pre-seed,24306819,2021-06-10,170147733,True
investment_1476,startup_549,vc_14,Pre-seed,21631394,2024-12-28,389365092,True
investment_1477,startup_549,vc_140,Seed,21631394,2024-12-28,259576728,False
investment_1478,startup_551,vc_89,Series B,1587255,2021-11-22,38094132,True
investment_1479,startup_551,vc_73,Seed,1587255,2021-11-22,22221577,False
investment_1480,startup_551,vc_88,Series B,19741574,2018-12-10,78966296,True
investment_1481,startup_551,vc_99,Seed,2527957,2018-04-11,68254857,True
investment_1482,startup_551,vc_21,Series C,2527957,2018-04-11,37919365,False
investment_1483,startup_551,vc_142,Series B,2527957,2018-04-11,75838730,False
investment_1484,startup_552,vc_86,Series B,41751575,2023-10-22,208757875,True
investment_1485,startup_552,vc_110,Series B,22257697,2025-05-31,178061576,True
investment_1486,startup_552,vc_95,Series A,13086070,2024-08-02,104688564,True
investment_1487,startup_552,vc_24,Series C,13086070,2024-08-02,314065692,False
investment_1488,startup_552,vc_123,Series A,37350376,2023-03-26,373503760,True
investment_1489,startup_553,vc_107,Series C,19091944,2019-11-19,133643608,True
investment_1490,startup_553,vc_37,Seed,5413918,2023-10-14,113692278,True
investment_1491,startup_553,vc_111,Seed,5413918,2023-10-14,146175786,False
investment_1492,startup_553,vc_110,Series A,5413918,2023-10-14,129934032,False
investment_1493,startup_554,vc_142,Pre-seed,43233388,2024-01-08,518800656,True
investment_1494,startup_555,vc_46,Series B,12713983,2023-02-05,228851700,True
investment_1495,startup_555,vc_40,Series C,12713983,2023-02-05,457703400,False
investment_1496,startup_555,vc_53,Seed,12713983,2023-02-05,228851700,False
investment_1497,startup_555,vc_49,Seed,18371415,2025-03-31,367428300,True
investment_1498,startup_555,vc_104,Series A,18371415,2025-03-31,293942640,False
investment_1499,startup_558,vc_49,Seed,15057265,2022-04-23,180687184,True
investment_1500,startup_558,vc_72,Series B,15057265,2022-04-23,406546164,False
investment_1501,startup_558,vc_101,Seed,15057265,2022-04-23,361374368,False
investment_1502,startup_558,vc_60,Pre-seed,10989086,2022-04-08,131869038,True
investment_1503,startup_558,vc_129,Series C,10989086,2022-04-08,109890865,False
investment_1504,startup_558,vc_8,Series B,16591012,2022-08-05,447957324,True
investment_1505,startup_558,vc_88,Seed,16591012,2022-08-05,199092144,False
investment_1506,startup_558,vc_91,Series B,16591012,2022-08-05,248865180,False
investment_1507,startup_560,vc_115,Series A,6122405,2023-02-17,110203290,True
investment_1508,startup_560,vc_7,Series B,6122405,2023-02-17,73468860,False
investment_1509,startup_560,vc_16,Pre-seed,4166614,2024-02-18,16666456,True
investment_1510,startup_560,vc_92,Series C,10838033,2023-04-08,325141000,True
